"","Country","Year","MIO_EUR.S1.B1GQ","MIO_EUR.S1.B5GQ","MIO_EUR.S13.AF_81L","MIO_EUR.S13.B9","MIO_EUR.S13.D41PAY","MIO_EUR.S13.GD","MIO_EUR.S13.GD_F2","MIO_EUR.S13.GD_F3","MIO_EUR.S13.GD_F31","MIO_EUR.S13.GD_F32","MIO_EUR.S13.GD_F4","MIO_EUR.S13.GD_F41","MIO_EUR.S13.GD_F42","MIO_EUR.S13.IGL_F4_EA17","MIO_EUR.S13.IGL_F4_EA18","MIO_EUR.S13.IGL_F4_EA19","MIO_EUR.S13.IGL_F4_EU25","MIO_EUR.S13.IGL_F4_EU27","MIO_EUR.S13.IGL_F4_EU28","MIO_EUR.S13.P51G","MIO_EUR.S1311.B9","MIO_EUR.S1311.B9_OB","MIO_EUR.S1311.F4_ACQ_ORWB","MIO_EUR.S1311.F4_DIS_ORWB","MIO_EUR.S1311.F5_ACQ_ORWB","MIO_EUR.S1311.F5_DIS_ORWB","MIO_EUR.S1311.F71K_ORWB","MIO_EUR.S1311.F8_ASS_ORWB","MIO_EUR.S1311.F8_LIAB_ORWB","MIO_EUR.S1311.FNDL_ORWB","MIO_EUR.S1311.FNDX_ORWB","MIO_EUR.S1311.FT","MIO_EUR.S1311.GD","MIO_EUR.S1311.ORD41A_ORWB","MIO_EUR.S1311.OROA_ORWB","MIO_EUR.S1311.ORWB","MIO_EUR.S1311.ORWB_E","MIO_EUR.S1312.B9","MIO_EUR.S1312.B9_OB","MIO_EUR.S1312.F4_ORWB","MIO_EUR.S1312.F5_ORWB","MIO_EUR.S1312.F71K_ORWB","MIO_EUR.S1312.F8_ASS_ORWB","MIO_EUR.S1312.F8_LIAB_ORWB","MIO_EUR.S1312.FNDL_ORWB","MIO_EUR.S1312.FNDX_ORWB","MIO_EUR.S1312.FT","MIO_EUR.S1312.GD","MIO_EUR.S1312.ORD41A_ORWB","MIO_EUR.S1312.ORNF_ORWB","MIO_EUR.S1312.OROA_ORWB","MIO_EUR.S1312.ORWB","MIO_EUR.S1313.B9","MIO_EUR.S1313.B9_OB","MIO_EUR.S1313.F4_ORWB","MIO_EUR.S1313.F5_ORWB","MIO_EUR.S1313.F71K_ORWB","MIO_EUR.S1313.F8_ASS_ORWB","MIO_EUR.S1313.F8_LIAB_ORWB","MIO_EUR.S1313.FNDL_ORWB","MIO_EUR.S1313.FNDX_ORWB","MIO_EUR.S1313.FT","MIO_EUR.S1313.GD","MIO_EUR.S1313.ORD41A_ORWB","MIO_EUR.S1313.ORNF_ORWB","MIO_EUR.S1313.OROA_ORWB","MIO_EUR.S1313.ORWB","MIO_EUR.S1314.B9","MIO_EUR.S1314.B9_OB","MIO_EUR.S1314.F4_ORWB","MIO_EUR.S1314.F5_ORWB","MIO_EUR.S1314.F71K_ORWB","MIO_EUR.S1314.F8_ASS_ORWB","MIO_EUR.S1314.F8_LIAB_ORWB","MIO_EUR.S1314.FNDL_ORWB","MIO_EUR.S1314.FNDX_ORWB","MIO_EUR.S1314.FT","MIO_EUR.S1314.GD","MIO_EUR.S1314.ORD41A_ORWB","MIO_EUR.S1314.ORNF_ORWB","MIO_EUR.S1314.OROA_ORWB","MIO_EUR.S1314.ORWB","MIO_NAC.S1.B1GQ","MIO_NAC.S1.B5GQ","MIO_NAC.S13.AF_81L","MIO_NAC.S13.B9","MIO_NAC.S13.D41PAY","MIO_NAC.S13.GD","MIO_NAC.S13.GD_F2","MIO_NAC.S13.GD_F3","MIO_NAC.S13.GD_F31","MIO_NAC.S13.GD_F32","MIO_NAC.S13.GD_F4","MIO_NAC.S13.GD_F41","MIO_NAC.S13.GD_F42","MIO_NAC.S13.IGL_F4_EA17","MIO_NAC.S13.IGL_F4_EA18","MIO_NAC.S13.IGL_F4_EA19","MIO_NAC.S13.IGL_F4_EU25","MIO_NAC.S13.IGL_F4_EU27","MIO_NAC.S13.IGL_F4_EU28","MIO_NAC.S13.P51G","MIO_NAC.S1311.B9","MIO_NAC.S1311.B9_OB","MIO_NAC.S1311.F4_ACQ_ORWB","MIO_NAC.S1311.F4_DIS_ORWB","MIO_NAC.S1311.F5_ACQ_ORWB","MIO_NAC.S1311.F5_DIS_ORWB","MIO_NAC.S1311.F71K_ORWB","MIO_NAC.S1311.F8_ASS_ORWB","MIO_NAC.S1311.F8_LIAB_ORWB","MIO_NAC.S1311.FNDL_ORWB","MIO_NAC.S1311.FNDX_ORWB","MIO_NAC.S1311.FT","MIO_NAC.S1311.GD","MIO_NAC.S1311.ORD41A_ORWB","MIO_NAC.S1311.ORNF_ORWB","MIO_NAC.S1311.OROA_ORWB","MIO_NAC.S1311.ORWB","MIO_NAC.S1311.ORWB_E","MIO_NAC.S1312.B9","MIO_NAC.S1312.B9_OB","MIO_NAC.S1312.F4_ORWB","MIO_NAC.S1312.F5_ORWB","MIO_NAC.S1312.F71K_ORWB","MIO_NAC.S1312.F8_ASS_ORWB","MIO_NAC.S1312.F8_LIAB_ORWB","MIO_NAC.S1312.FNDL_ORWB","MIO_NAC.S1312.FNDX_ORWB","MIO_NAC.S1312.FT","MIO_NAC.S1312.GD","MIO_NAC.S1312.ORD41A_ORWB","MIO_NAC.S1312.ORNF_ORWB","MIO_NAC.S1312.OROA_ORWB","MIO_NAC.S1312.ORWB","MIO_NAC.S1312.ORWB_E","MIO_NAC.S1313.B9","MIO_NAC.S1313.B9_OB","MIO_NAC.S1313.F4_ORWB","MIO_NAC.S1313.F5_ORWB","MIO_NAC.S1313.F71K_ORWB","MIO_NAC.S1313.F8_ASS_ORWB","MIO_NAC.S1313.F8_LIAB_ORWB","MIO_NAC.S1313.FNDL_ORWB","MIO_NAC.S1313.FNDX_ORWB","MIO_NAC.S1313.FT","MIO_NAC.S1313.GD","MIO_NAC.S1313.ORD41A_ORWB","MIO_NAC.S1313.ORNF_ORWB","MIO_NAC.S1313.OROA_ORWB","MIO_NAC.S1313.ORWB","MIO_NAC.S1313.ORWB_E","MIO_NAC.S1314.B9","MIO_NAC.S1314.B9_OB","MIO_NAC.S1314.F4_ORWB","MIO_NAC.S1314.F5_ORWB","MIO_NAC.S1314.F71K_ORWB","MIO_NAC.S1314.F8_ASS_ORWB","MIO_NAC.S1314.F8_LIAB_ORWB","MIO_NAC.S1314.FNDL_ORWB","MIO_NAC.S1314.FNDX_ORWB","MIO_NAC.S1314.FT","MIO_NAC.S1314.GD","MIO_NAC.S1314.ORD41A_ORWB","MIO_NAC.S1314.ORNF_ORWB","MIO_NAC.S1314.OROA_ORWB","MIO_NAC.S1314.ORWB","MIO_NAC.S1314.ORWB_E","PC_GDP.S1.B1GQ","PC_GDP.S1.B5GQ","PC_GDP.S13.AF_81L","PC_GDP.S13.B9","PC_GDP.S13.D41PAY","PC_GDP.S13.GD","PC_GDP.S13.GD_F2","PC_GDP.S13.GD_F3","PC_GDP.S13.GD_F31","PC_GDP.S13.GD_F32","PC_GDP.S13.GD_F4","PC_GDP.S13.GD_F41","PC_GDP.S13.GD_F42","PC_GDP.S13.IGL_F4_EA17","PC_GDP.S13.IGL_F4_EA18","PC_GDP.S13.IGL_F4_EA19","PC_GDP.S13.IGL_F4_EU25","PC_GDP.S13.IGL_F4_EU27","PC_GDP.S13.IGL_F4_EU28","PC_GDP.S13.P51G","PC_GDP.S1311.B9","PC_GDP.S1311.B9_OB","PC_GDP.S1311.F4_ACQ_ORWB","PC_GDP.S1311.F4_DIS_ORWB","PC_GDP.S1311.F5_ACQ_ORWB","PC_GDP.S1311.F5_DIS_ORWB","PC_GDP.S1311.F71K_ORWB","PC_GDP.S1311.F8_ASS_ORWB","PC_GDP.S1311.F8_LIAB_ORWB","PC_GDP.S1311.FNDX_ORWB","PC_GDP.S1311.FT","PC_GDP.S1311.GD","PC_GDP.S1311.ORD41A_ORWB","PC_GDP.S1311.OROA_ORWB","PC_GDP.S1311.ORWB","PC_GDP.S1311.ORWB_E","PC_GDP.S1312.B9","PC_GDP.S1312.B9_OB","PC_GDP.S1312.F4_ORWB","PC_GDP.S1312.F5_ORWB","PC_GDP.S1312.F71K_ORWB","PC_GDP.S1312.F8_ASS_ORWB","PC_GDP.S1312.F8_LIAB_ORWB","PC_GDP.S1312.FNDX_ORWB","PC_GDP.S1312.FT","PC_GDP.S1312.GD","PC_GDP.S1312.ORD41A_ORWB","PC_GDP.S1312.ORNF_ORWB","PC_GDP.S1312.OROA_ORWB","PC_GDP.S1312.ORWB","PC_GDP.S1313.B9","PC_GDP.S1313.B9_OB","PC_GDP.S1313.F4_ORWB","PC_GDP.S1313.F5_ORWB","PC_GDP.S1313.F71K_ORWB","PC_GDP.S1313.F8_ASS_ORWB","PC_GDP.S1313.F8_LIAB_ORWB","PC_GDP.S1313.FNDX_ORWB","PC_GDP.S1313.FT","PC_GDP.S1313.GD","PC_GDP.S1313.ORD41A_ORWB","PC_GDP.S1313.ORNF_ORWB","PC_GDP.S1313.OROA_ORWB","PC_GDP.S1313.ORWB","PC_GDP.S1314.B9","PC_GDP.S1314.B9_OB","PC_GDP.S1314.F4_ORWB","PC_GDP.S1314.F5_ORWB","PC_GDP.S1314.F71K_ORWB","PC_GDP.S1314.F8_ASS_ORWB","PC_GDP.S1314.F8_LIAB_ORWB","PC_GDP.S1314.FNDX_ORWB","PC_GDP.S1314.FT","PC_GDP.S1314.GD","PC_GDP.S1314.ORD41A_ORWB","PC_GDP.S1314.ORNF_ORWB","PC_GDP.S1314.OROA_ORWB","PC_GDP.S1314.ORWB"
"11","AT",2005,253009.2,NA,NA,-6351.4,8180.7,172841.7,0,138523.8,1066.7,137457.1,34318,4470.6,29847.3,NA,NA,NA,NA,NA,NA,7413.2,-6241.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-171.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253009.2,NA,NA,-6351.4,8180.7,172841.7,0,138523.8,1066.7,137457.1,34318,4470.6,29847.3,NA,NA,NA,NA,NA,NA,7413.2,-6241.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-171.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-2.5,3.2,68.3,0,54.8,0.4,54.3,13.6,1.8,11.8,NA,NA,NA,NA,NA,NA,2.9,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","AT",2006,266478,NA,NA,-6658.4,8390.4,178658.2,0,145093.6,1728,143365.6,33564.6,4402.2,29162.4,NA,NA,NA,NA,NA,NA,7587.7,-5817.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-885.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266478,NA,NA,-6658.4,8390.4,178658.2,0,145093.6,1728,143365.6,33564.6,4402.2,29162.4,NA,NA,NA,NA,NA,NA,7587.7,-5817.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-885.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-2.5,3.1,67,0,54.4,0.6,53.8,12.6,1.7,10.9,NA,NA,NA,NA,NA,NA,2.8,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","AT",2007,282346.9,NA,NA,-3717.1,8892.3,182983.8,0,150555,2205.6,148349.4,32428.7,4440.3,27988.4,NA,NA,NA,NA,NA,NA,8327.4,-3206.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-336.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-253.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282346.9,NA,NA,-3717.1,8892.3,182983.8,0,150555,2205.6,148349.4,32428.7,4440.3,27988.4,NA,NA,NA,NA,NA,NA,8327.4,-3206.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-336.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-253.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-1.3,3.1,64.8,0,53.3,0.8,52.5,11.5,1.6,9.9,NA,NA,NA,NA,NA,NA,2.9,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","AT",2008,291930.4,NA,NA,-4228.6,8643.5,200024.1,0,169432.2,10011.7,159420.6,30591.9,2613.1,27978.8,NA,NA,NA,NA,NA,NA,9392,-3921.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-378.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291930.4,NA,NA,-4228.6,8643.5,200024.1,0,169432.2,10011.7,159420.6,30591.9,2613.1,27978.8,NA,NA,NA,NA,NA,NA,9392,-3921.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-378.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-1.4,3,68.5,0,58,3.4,54.6,10.5,0.9,9.6,NA,NA,NA,NA,NA,NA,3.2,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","AT",2009,286188.4,NA,NA,-15217.7,9038.9,228165.8,8453,186129.4,9786.4,176343,33583.4,2563.7,31019.7,0,0,0,0,0,0,9587.8,-12367.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1933.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1118.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286188.4,NA,NA,-15217.7,9038.9,228165.8,8453,186129.4,9786.4,176343,33583.4,2563.7,31019.7,0,0,0,0,0,0,9587.8,-12367.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1933.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1118.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-5.3,3.2,79.7,3,65,3.4,61.6,11.7,0.9,10.8,0,0,0,0,0,0,3.4,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","AT",2010,294627.5,NA,NA,-13104.4,8546.6,242743.1,6474,199303.4,9125.8,190177.7,36965.6,3089.2,33876.5,607.4,607.4,607.4,607.4,607.4,607.4,9475.7,-9929.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1203.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294627.5,NA,NA,-13104.4,8546.6,242743.1,6474,199303.4,9125.8,190177.7,36965.6,3089.2,33876.5,607.4,607.4,607.4,607.4,607.4,607.4,9475.7,-9929.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1203.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-4.4,2.9,82.4,2.2,67.6,3.1,64.5,12.5,1,11.5,0.2,0.2,0.2,0.2,0.2,0.2,3.2,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","AT",2011,308630.3,NA,NA,-7892.8,8615.4,253673,5837.3,206831.7,6045,200786.7,41004.1,4691,36313.1,2038.2,2038.2,2038.2,2038.2,2038.2,2038.2,9243.3,-7211.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1032.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308630.3,NA,NA,-7892.8,8615.4,253673,5837.3,206831.7,6045,200786.7,41004.1,4691,36313.1,2038.2,2038.2,2038.2,2038.2,2038.2,2038.2,9243.3,-7211.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1032.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-2.6,2.8,82.2,1.9,67,2,65.1,13.3,1.5,11.8,0.7,0.7,0.7,0.7,0.7,0.7,3,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","AT",2012,317055.8,317378.6,4507.7,-6879,8621.8,258795.5,3320,213496.6,8273.1,205223.5,41978.9,2031.5,39947.4,5740.7,5740.7,5740.7,5740.7,5740.7,5740.7,9189.6,-6888.8,102,210,-21.9,931.4,0,-0.3,177,45.5,133.7,-1514.8,-395.3,234012.9,-345.9,1170.4,-6949.3,NA,-459,314.8,0,-11.9,0,NA,NA,0,-172,-184,21321.6,NA,-130.8,-21,-438,-73.5,-105.5,0,-93.5,0,NA,NA,0,0.3,-93.2,11951.2,NA,2.9,-8.3,133.1,542.3,98,0,0,0,0,0,0,116.8,116.8,1755,0,-7.5,122.1,213,317055.8,317378.6,4507.7,-6879,8621.8,258795.5,3320,213496.6,8273.1,205223.5,41978.9,2031.5,39947.4,5740.7,5740.7,5740.7,5740.7,5740.7,5740.7,9189.6,-6888.8,102,210,-21.9,931.4,0,-0.3,177,45.5,133.7,-1514.8,-395.3,234012.9,-345.9,-693.1,1170.4,-6949.3,NA,-459,314.8,0,-11.9,0,NA,NA,0,-172,-184,21321.6,NA,-130.8,-21,-438,NA,-73.5,-105.5,0,-93.5,0,NA,NA,0,0.3,-93.2,11951.2,NA,2.9,-8.3,133.1,-2.5,542.3,98,0,0,0,0,0,0,116.8,116.8,1755,0,-7.5,122.1,213,NA,100,100.1,1.4,-2.2,2.7,81.6,1,67.3,2.6,64.7,13.2,0.6,12.6,1.8,1.8,1.8,1.8,1.8,1.8,2.9,-2.2,0,0.1,0,0.3,0,0,0.1,0,-0.5,-0.1,73.8,-0.1,0.4,-2.2,NA,-0.1,0.1,0,0,0,NA,NA,-0.1,-0.1,6.7,NA,0,0,-0.1,0,0,0,0,0,NA,NA,0,0,3.8,NA,0,0,0,0.2,0,0,0,0,0,0,0,0,0.6,0,0,0,0.1
"19","AT",2013,322878.3,323809.5,4398.8,-4235.5,8397.7,260882,1987,216577.8,8789.7,207788.1,42317.3,1868.9,40448.4,6863.1,6863.1,6863.1,6863.1,6863.1,6863.1,9701.6,-4557.9,-639.4,184.3,-22.4,1120.7,-1424.1,26.5,48.5,-326.9,41.4,1009.7,868.2,236312.3,-514.4,-0.4,-4203,NA,-83.7,487.1,0,-102.9,0,NA,NA,0,-135.4,-238.4,20260.4,NA,-96.5,-16.4,-214.6,-11.8,-10.7,0,0,0,NA,NA,0,-64.4,-64.4,12488.3,NA,20.6,-0.7,44.2,417.9,42,0,0,0,0,0,0,168.5,168.5,1700,0,-154.1,119.7,241.7,322878.3,323809.5,4398.8,-4235.5,8397.7,260882,1987,216577.8,8789.7,207788.1,42317.3,1868.9,40448.4,6863.1,6863.1,6863.1,6863.1,6863.1,6863.1,9701.6,-4557.9,-639.4,184.3,-22.4,1120.7,-1424.1,26.5,48.5,-326.9,41.4,1009.7,868.2,236312.3,-514.4,283.6,-0.4,-4203,NA,-83.7,487.1,0,-102.9,0,NA,NA,0,-135.4,-238.4,20260.4,NA,-96.5,-16.4,-214.6,NA,-11.8,-10.7,0,0,0,NA,NA,0,-64.4,-64.4,12488.3,NA,20.6,-0.7,44.2,-2.6,417.9,42,0,0,0,0,0,0,168.5,168.5,1700,0,-154.1,119.7,241.7,NA,100,100.3,1.4,-1.3,2.6,80.8,0.6,67.1,2.7,64.4,13.1,0.6,12.5,2.1,2.1,2.1,2.1,2.1,2.1,3,-1.4,-0.2,0.1,0,0.3,-0.4,0,0,-0.1,0.3,0.3,73.2,-0.2,0,-1.3,NA,0,0.2,0,0,0,NA,NA,0,-0.1,6.3,NA,0,0,-0.1,0,0,0,0,0,NA,NA,0,0,3.9,NA,0,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0.5,0,0,0,0.1
"20","AT",2014,329295.6,327201,4473.9,-8899.8,8127.7,277443.7,2997,226508.3,10162.3,216346,47938.4,2687.2,45251.2,7149.3,7149.3,7149.3,7149.3,7149.3,7149.3,9727.3,-9326,-724,48.2,-18.2,446.3,-2100,50.5,326.7,168,0,-29.3,-1652.9,253852.5,183,-0.4,-3189.1,NA,82.5,381.7,717.6,-0.5,0,NA,NA,0,-168.7,548.4,20558.1,NA,-75.8,-2.6,-731.3,41.3,-42.4,0,0,0,NA,NA,0,-20.9,-20.9,12839.8,NA,30,-0.7,73.6,302.4,167.9,0,0,0,0,0,0,82,82,1334,0,-150.4,129.6,71.3,329295.6,327201,4473.9,-8899.8,8127.7,277443.7,2997,226508.3,10162.3,216346,47938.4,2687.2,45251.2,7149.3,7149.3,7149.3,7149.3,7149.3,7149.3,9727.3,-9326,-724,48.2,-18.2,446.3,-2100,50.5,326.7,168,0,-29.3,-1652.9,253852.5,183,-4455.9,-0.4,-3189.1,NA,82.5,381.7,717.6,-0.5,0,NA,NA,0,-168.7,548.4,20558.1,NA,-75.8,-2.6,-731.3,NA,41.3,-42.4,0,0,0,NA,NA,0,-20.9,-20.9,12839.8,NA,30,-0.7,73.6,-2,302.4,167.9,0,0,0,0,0,0,82,82,1334,0,-150.4,129.6,71.3,NA,100,99.4,1.4,-2.7,2.5,84.3,0.9,68.8,3.1,65.7,14.6,0.8,13.7,2.2,2.2,2.2,2.2,2.2,2.2,3,-2.8,-0.2,0,0,0.1,-0.6,0,0.1,0.1,0,-0.5,77.1,0.1,0,-1,NA,0,0.1,0.2,0,0,NA,NA,-0.1,0.2,6.2,NA,0,0,-0.2,0,0,0,0,0,NA,NA,0,0,3.9,NA,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.4,0,0,0,0
