"Country","CHES.party.id","ParlGov.party.id","Recommended.CHES.party.id","Disagreement","Verified","Abnormalities","CHES.Party.Abbrev","Parlgov.Party.Abbrev","CHES.Party.Name","Parlgov.Party.Name","CHES.Party.Name.English","Parlgov.Party.Name.English"
"Slovakia",2802,131,2802,FALSE,TRUE,NA,"SDKU; SDKU-DS","SDKU-DS","Slovenská demokratická a krestanská unia; Slovenská demokratická a krestanská unia-Demokratická strana","Slovenská demokratická a kresťanská únia – Demokratická strana","Slovak Democratic and Christian Union; Slovak Democratic and Christian Union-Democratic Party","Slovak Democratic and Christian Union -- Democratic Party"
"Slovakia",2803,220,2803,FALSE,TRUE,NA,"Smer","Smer","Strana Smer-Tretia Cesta; Smer-sociálna demorkacia","Smer – sociálna demokracia","Direction-Third Way; Direction-Social Democracy","Direction -- Social Democracy"
"Slovakia",2804,559,2804,FALSE,TRUE,NA,"SMK","MK","Strana madarskej koalície- Magyar","Maďarskej koalície – Magyar koalíció","Party of the Hungarian Coalition","Hungarian Coalition"
"Slovakia",2805,1432,2805,FALSE,TRUE,NA,"KDH","KDH","Koalíció PártjaKres´tanskodemokratické hnutie","Kresťanskodemokratické hnutie","Christian Democratic Movement","Christian Democratic Movement"
"Slovakia",2806,1200,2806,FALSE,TRUE,NA,"ANO","ANO","Aliancia Nového Občana","Aliancia nového občana","Alliance for a New Citizen","Alliance of the New Citizen"
"Slovakia",2807,44,2807,FALSE,TRUE,NA,"KSS","KSS","Komunistická strana Slovenska","Komunistická strana Slovenska","Communist Party of Slovakia","Communist Party of Slovakia"
"Slovakia",2808,20,2808,FALSE,NA,NA,"PSNS","PSNS","Pravá Slovenská národná strana","Pravá Slovenská národná strana","Right Slovak National Party","Real Slovak National Party"
"Slovakia",2809,1072,2809,FALSE,TRUE,NA,"SNS","SNS","Slovenská národná strana","Slovenská národná strana","Slovak National Party","Slovak National Party"
"Slovakia",2810,2160,NA,FALSE,TRUE,NA,"HZD","HZD","Hnutie za demokraciu","Hnutie za demokraciu","Movement for Democracy","Movement for Democracy"
"Slovakia",2811,752,2811,FALSE,NA,NA,"SF","SF","Slobodné fórum","Slobodné fórum","Free Forum","Free Forum"
"Slovakia",2812,1460,2812,FALSE,TRUE,NA,"SaS","SaS","Sloboda a Solidarita","Sloboda a solidarita","Freedom and Solidarity","Freedom and Solidarity"
"Slovakia",2813,1620,2813,FALSE,TRUE,NA,"Most","MH","Most-Hid","Most-Híd","Most-Hid","Most-Hid"
"Slovakia",2814,1759,NA,FALSE,NA,NA,"OLaNO",NA,"Obyčajní Ľudia a nezávislé osobnosti",NA,"Ordinary People and Independent Personalities",NA
"Slovakia",2815,NA,NA,FALSE,NA,NA,"NOVA",NA,"Nová Väčšina",NA,"New Majority",NA
"Slovakia",2816,NA,NA,FALSE,NA,NA,"Siet",NA,"Sieť",NA,"Net / Network",NA
"Slovenia",2901,1252,2901,FALSE,TRUE,NA,"LDS","LDS","Liberalna demoracija Slovenije","Liberalna demokracija Slovenije","Liberal Democracy of Slovenia","Liberal Democracy of Slovenia"
"Slovenia",2902,179,2902,FALSE,TRUE,NA,"SDSS; SDS","SDS","Socialdemokratska stranka Slovenije; Slovenska demokratska stranka","Slovenska demokratska stranka","Social Democratic Party of Slovenia; Slovenian Democratic Party","Slovenian Democratic Party"
"Slovenia",2903,706,2903,FALSE,TRUE,NA,"ZLSD","ZL-SD","Združena lista socialnih demokratov","Združena lista – Socialni demokrati","United List of Social Democrats","United List -- Social Democrats"
"Slovenia",2904,16,2904,FALSE,TRUE,NA,"SLS-SKD; SLS","SLS","Slovenska Ljudska Stranka; Slovenska ljudska stranka","Slovenska ljudska stranka","Slovenian People’s Party-Slovenian Christian Democrats; Slovenian People’s Party","Slovenian People's Party"
"Slovenia",2905,1047,2905,FALSE,TRUE,NA,"NSI","NSI","Nova Slovenija-Kršcanska ljudska stranka","Nova Slovenija – Krščanska ljudska stranka","New Slovenia-Christian People’s Party","New Slovenia -- Christian People's Party"
"Slovenia",2906,1587,2906,FALSE,TRUE,NA,"DeSUS","DeSUS","Demokratična stranka upokojencev Slovenije","Demokratična stranka upokojencev Slovenije","Democratic Party of Pensioners of Slovenia","Democratic Party of Pensioners of Slovenia"
"Slovenia",2907,981,2907,FALSE,TRUE,NA,"SNS","SNS","Slovenska nacionalna stranka","Slovenska nacionalna stranka","Slovenian National Party","Slovenian National Party"
"Slovenia",2908,1512,2908,FALSE,TRUE,NA,"SMS","SMS","Stranka Mladih Slovenije","Stranka mladih Slovenije","Party of the Slovenia Youth","Youth Party of Slovenia"
"Slovenia",2909,380,2909,FALSE,NA,NA,"AS","AS","Aktivna Slovenija","Aktivna Slovenija","Active Slovenia","Active Slovenia"
"Slovenia",2910,326,2910,FALSE,TRUE,NA,"Zares","Zares","Zares","Zares","Zares—For Real","For Real"
"Slovenia",2911,2333,NA,FALSE,NA,NA,"SMC",NA,"Stranka Mira Cerarja",NA,"Party of Miro Cerar",NA
"Slovenia",2912,NA,NA,FALSE,NA,NA,"ZL",NA,"Združena Levica",NA,"United Left",NA
"Slovenia",2913,2337,NA,FALSE,NA,NA,"ZaAB",NA,"Zavezništvo Alenke Bratušek",NA,"Alliance of Alenka Bratušek",NA
"Slovenia",2914,NA,NA,FALSE,NA,NA,"PS",NA,"Pozitivna Slovenija",NA,"Positive Slovenia",NA
"Bosnia-Herzegovina",3001,NA,NA,FALSE,NA,NA,"SDA",NA,"Stranka Demokratske Akcije",NA,"Party of Democratic Action",NA
"Bosnia-Herzegovina",3002,NA,NA,FALSE,NA,NA,"SBiH",NA,"Stranka za Bosnu i Hercegovinu",NA,"Party for Bosnia and Herzegovina",NA
"Bosnia-Herzegovina",3003,NA,NA,FALSE,NA,NA,"SDP",NA,"Socijaldemokratska Partija BiH",NA,"Social Democratic Party of BiH",NA
"Bosnia-Herzegovina",3004,NA,NA,FALSE,NA,NA,"HDZ BiH",NA,"Hrvatska demokratska zajednica Bosne i Hercegovine",NA,"Croatian Democratic Union of Bosnia and Herzegovina",NA
"Bosnia-Herzegovina",3005,NA,NA,FALSE,NA,NA,"HDZ 1990",NA,"Hrvatska demokratska zajednica 1990",NA,"Croatian Democratic Union 1990 (Croats Together alliance)",NA
"Bosnia-Herzegovina",3006,NA,NA,FALSE,NA,NA,"SNSD",NA,"Savez nezavisnih socijaldemokrata",NA,"Alliance of Independent Social Democrats",NA
"Bosnia-Herzegovina",3007,NA,NA,FALSE,NA,NA,"SDS",NA,"Srpska Demokratska Stranka",NA,"Serbian Democratic Party",NA
"Croatia",3101,276,3101,FALSE,NA,NA,"HZD","HDZ","Hrvatska demokratska zajednica","Hrvatska demokratska zajednica","Croatian Democratic Union","Croatian Democratic Union"
"Croatia",3102,1493,3102,FALSE,NA,NA,"SDP","SPH","Socijaldemokratska partija Hrvatske","Socijaldemokratska partija Hrvatske","Social Democratic Party of Croatia","Social Democratic Party of Croatia"
"Croatia",3103,1465,3103,FALSE,NA,NA,"HSS","HSS","Hrvatska seljacka stranka","Hrvatska seljačka stranka","Croatian Peasant Party","Croatian Peasant Party"
"Croatia",3104,1102,3104,FALSE,NA,NA,"HSLS","HSLS","Hrvatska socijalno liberalna stranka","Hrvatska socijalno liberalna stranka","Croatian Social Liberal Party","Croatian Social Liberal Party"
"Croatia",3105,1384,3105,FALSE,NA,NA,"HNS","HNS","Hrvatska narodna stranka","Hrvatska narodna stranka – Liberalni demokrati","Croatian People's Party","Croatian People's Party -- Liberal Democrats"
"Croatia",3106,1627,NA,FALSE,NA,NA,"IDS",NA,"Istarski demokratski sabor",NA,"Istrian Democratic Assembly",NA
"Croatia",3107,2135,3107,FALSE,NA,NA,"HDSSB","HDSSB","Hrvatski demokratski sabor Slavonije i Baranje","Hrvatski demokratski savez Slavonije i Baranje","Croatian Democratic Assembly of Slavonia and Baranja","Croatian Democratic Alliance of Slavonia and Baranja"
"Croatia",3108,2134,3108,FALSE,NA,NA,"HSU","HSU","Hrvatska stranka umirovljenika","Hrvatska stranka umirovljenika","Croatian Party of Pensioners","Croatian Party of Pensioners"
"Croatia",3109,1044,3109,FALSE,NA,NA,"HSP","HSP","Hrvatska stranka prava","Hrvatska stranka prava","Croatian Party of Rights","Croatian Party of Right"
"Croatia",3110,2133,3110,FALSE,NA,NA,"SDSS","SDSS","Samostalna demokratska srpska stranka","Samostalna demokratska srpska stranka","Independent Democratic Serbian Party"," Independent Democratic Serb Party"
"Croatia",3111,NA,NA,FALSE,NA,NA,"SDAH",NA,"Stranka Demokratske Akcije Hrvatske",NA,"Party of Democratic Action of Croatia",NA
"Croatia",3112,NA,NA,FALSE,NA,NA,"HL-SR",NA,"Hrvatski Laburisti–Stranka Rada",NA,"Croatian Labourists–Labour Party",NA
"Croatia",3113,2181,NA,FALSE,NA,NA,"HSP-AS",NA,"Hrvatska stranka prava dr. Ante Starčević",NA,"Croatian Party of Rights dr. Ante Starcevic",NA
"Croatia",3114,NA,NA,FALSE,NA,NA,"ORaH",NA,"Održivi Razvoj Hrvatske",NA,"Croatian Sustainable Development",NA
"Macedonia",3201,NA,NA,FALSE,NA,NA,"VMRO‐DPME",NA,"evolucionerna organizacija – emokratska partija za makedonsko acionalno edinstvo",NA,"Internal Macedonian Revolutionary Organization–Democratic Party for Macedonian National Unity",NA
"Macedonia",3202,NA,NA,FALSE,NA,NA,"SDSM",NA,"nacionalno edinstvo Socijaldemokratski sojuz na Makedonija",NA,"Social Democratic Union of Macedonia",NA
"Macedonia",3203,NA,NA,FALSE,NA,NA,"LDP",NA,"Liberalno‐demokratska partija",NA,"Liberal Democratic Party",NA
"Macedonia",3204,NA,NA,FALSE,NA,NA,"DUI",NA,"Demokratska unija za integracija",NA,"Democratic Union for Integration",NA
"Macedonia",3205,NA,NA,FALSE,NA,NA,"DPA",NA,"Partia Demokratike Shqiptare/Demokratska Partija na Albancite",NA,"Democratic Party of Albanians",NA
"Macedonia",3206,NA,NA,FALSE,NA,NA,"VMRO‐NP",NA,"Vnatrešna Makedonska Revolucionerna Organizacija–Narodna Partija",NA,"Internal Macedonian Revolutionary Organization–People's Party",NA
"Macedonia",3207,NA,NA,FALSE,NA,NA,"NSDP",NA,"Nova socijaldemokratska partija",NA,"New Social Democratic Party",NA
"Serbia",3301,NA,NA,FALSE,NA,NA,"SRS",NA,"Srpska radikalna stranka",NA,"Serbian Radical Party",NA
"Serbia",3302,NA,NA,FALSE,NA,NA,"DS",NA,"Demokratska stranka",NA,"Democratic Party",NA
"Serbia",3303,NA,NA,FALSE,NA,NA,"DSS",NA,"Demokratska stranka Srbije",NA,"Democratic Party of Serbia",NA
"Serbia",3304,NA,NA,FALSE,NA,NA,"NS",NA,"Nova Srbija",NA,"New Serbia",NA
"Serbia",3305,NA,NA,FALSE,NA,NA,"JS",NA,"Jedinstvena Srbija",NA,"United Serbia",NA
"Serbia",3306,NA,NA,FALSE,NA,NA,"G17+",NA,"G17 Plus",NA,"G17 Plus",NA
"Serbia",3307,NA,NA,FALSE,NA,NA,"SPS",NA,"Socijalistic(ka partija Srbije",NA,"Socialist Party of Serbia",NA
"Serbia",3308,NA,NA,FALSE,NA,NA,"LDP",NA,"Liberalno‐Demokratska Partija",NA,"Liberal Democratic Party",NA
"Serbia",3309,NA,NA,FALSE,NA,NA,"SPO",NA,"Srpski pokret obnove",NA,"Serbian Renewal Movement",NA
"Turkey",3401,901,3401,FALSE,NA,NA,"AKP","AKP","Adalet ve Kalk?nma Partisi","Adalet ve Kalkınma Partisi","Justice and Development Party","Justice and Development Party"
"Turkey",3402,507,3402,FALSE,NA,NA,"CHP","SHP|CHP","Cumhuriyet Halk Partisi","Sosyal Demokrat Halçi Parti | Cumhuriyet Halk Partisi","Republican People's Party","Social Democratic Populist Party | Republican People's Party"
"Turkey",3403,408,3403,FALSE,NA,NA,"MHP","MHP","Milliyetçi Hareket Partisi","Milliyetçi Hareket Partisi","Nationalist Movement Party","National Action Party"
"Turkey",3404,1141,3404,FALSE,NA,NA,"DYP","DYP","Dogru Yol Partisi","Doğru Yol Partisi","True Path Party","Right Path Party"
"Turkey",3405,1647,3405,FALSE,NA,NA,"GP","GP","Genç Parti","Genç Parti","Young Party","Young Party"
"Turkey",3407,NA,NA,FALSE,NA,NA,"HDP",NA,"Halklarin Demokratik Partisi",NA,"Peoples’ Democratic Party",NA
"Norway",3501,104,3501,FALSE,NA,NA,"Ap","DNA","Arbeiderpartiet","Det norske Arbeiderparti","Labour Party","Norwegian Labour Party"
"Norway",3502,351,3502,FALSE,NA,NA,"FrP","Fr","Fremskrittspartiet","Fremskrittspartiet","Progress Party","Progress Party"
"Norway",3503,1435,3503,FALSE,NA,NA,"H","H","Høyre","Høyre","Conservative Party","Conservative Party"
"Norway",3504,81,3504,FALSE,NA,NA,"SV","SV","Sosialistisk Venstreparti","Sosialistisk Venstreparti","Socialist Left Party","Socialist Left Party"
"Norway",3505,702,3505,FALSE,NA,NA,"Sp","Sp","Senterpartiet","Senterpartiet","Centre Party","Centre Party"
"Norway",3506,1538,3506,FALSE,NA,NA,"KrF","KrF","Kristelig Folkeparti","Kristelig Folkeparti","Christian Democratic Party","Christian Democratic Party"
"Norway",3507,647,3507,FALSE,NA,NA,"V","V","Venstre","Venstre","Liberal Party","Liberal Party of Norway"
"Norway",3508,2254,NA,FALSE,NA,NA,"MDG",NA,"Miljøpartiet De Grønne",NA,"Green Party",NA
"Switzerland",3601,750,3601,FALSE,NA,NA,"SVP/UDC","SVP-UDC","","Schweizerische Volkspartei – Union Démocratique du Centre","Swiss People’s Party","Swiss People's Party"
"Switzerland",3602,35,3602,FALSE,NA,NA,"SP/PS","SP-PS","","Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse","Social Democratic Party of Switzerland","Social Democratic Party of Switzerland"
"Switzerland",3603,NA,NA,FALSE,NA,NA,"FDP/PLR",NA,"",NA,"FDP. The Liberals",NA
"Switzerland",3604,531,3604,FALSE,NA,NA,"CVP/PVC","CVP-PDC","","Christlichdemokratische Volkspartei – Parti démocrate–chrétien","Christian Democratic People’s Party","Conservative Peoples Party"
"Switzerland",3605,141,3605,FALSE,NA,NA,"GPS/PES","Grue","","Grüne – Écologiste","Green Party","Greens"
"Switzerland",3606,308,3606,FALSE,NA,NA,"GLP/PVL","GPL-PVL","","Grünliberale Partei der Schweiz – Parti Vert-Libéral","Green Liberal Party","Green Liberal Party"
"Switzerland",3607,602,3607,FALSE,NA,NA,"EVP/PEV","EVP-PEP","","Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse","Evangelical People’s Party","Protestant Peoples Party"
"Switzerland",3608,1318,3608,FALSE,NA,NA,"EDU/UDF","EDU-UDF","","Eidgenössisch-Demokratische Union – Union Démocratique Fédérale","Federal Democratic Union","Federal Democratic Union of Switzerland"
"Switzerland",3610,1500,3610,FALSE,NA,NA,"LdT","LdT","","Lega dei Ticinesi","Ticino League","Ticino League"
"Switzerland",3611,1012,3611,FALSE,NA,NA,"CSP/PCS","CsP-PCS","","Christlich-soziale Partei – Parti chrétien-social","Christian Social Party","Christian Social Party"
"Switzerland",3612,1213,3612,FALSE,NA,NA,"BDP","BDP","","Bürgerlich–Demokratische Partei (BDP) Graubünden","Conservative Democratic Party","Conservative Democratic Party of Switzerland"
"Malta",3701,1003,NA,FALSE,TRUE,NA,"PL","MLP","Partit Laburista","Partit Laburista","Labour Party","Malta Labour Party"
"Malta",3702,984,NA,FALSE,TRUE,NA,"PN","PN","Partit Nazzjonalista","Partit Nazzjonalista","Nationalist Party","Nationalist Party"
"Luxembourg",3801,1234,NA,FALSE,TRUE,NA,"CSV","CSV","Chrëschtlech Sozial Vollekspartei","Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei","Christian Social People’s Party","Christian Social People's Party"
"Luxembourg",3802,310,NA,FALSE,TRUE,NA,"Greng","Greng","Déi Gréng","Déi Gréng – Les Verts – Die Grünen","The Greens","The Greens"
"Luxembourg",3803,967,NA,FALSE,TRUE,NA,"DP","DP","Demokratesch Partei","Demokratesch Partei – Parti Démocratique – Demokratische Partei","Democratic Party","Democratic Party"
"Luxembourg",3804,701,NA,FALSE,TRUE,NA,"LSAP","LSAP","Lëtzebuerger Sozialistesch Aarbechterpartei","Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei","Luxembourg Socialist Workers’ Party","Luxembourg Socialist Workers' Party"
"Luxembourg",3805,1582,NA,FALSE,TRUE,NA,"ADR","AR|ADR","Alternativ Demokratesch Reformpartei","Aktionskomitee Rente – Comité d’action pensions | Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique","Alternative Democratic Reform Party","Action Committee Pensions | Alternative Democratic Reform Party"
"Luxembourg",3806,457,NA,FALSE,TRUE,NA,"DL","DL","Déi Lénk","Déi Lénk – La Gauche – Die Linke","The Left","The Left"
"Cyprus",4001,1575,NA,FALSE,TRUE,NA,"DISY","DISY","Dimokratikós Sinagermós","Dimokratikós Sinayermós","Democratic Rally","Democratic Rally"
"Cyprus",4002,491,NA,FALSE,TRUE,NA,"Evroko","EK","Evropaiko Komma","Evropaiko Komma","European Party","European Party"
"Cyprus",4003,572,NA,FALSE,TRUE,NA,"AKEL","AKEL","Anorthotikó Kómma Ergazómenou Laoú","Anorthotikó Kómma Ergazómenou Laoú","Progressive Party of Working People","Progressive Party of Working People"
"Cyprus",4004,851,NA,FALSE,TRUE,NA,"DIKO","DIKO","Dimokratikó Kómma","Dimokratikó Kómma","Democratic Party","Democratic Party"
"Cyprus",4005,945,NA,FALSE,TRUE,NA,"EDEK","EDEK","Kinima Sosialdimokraton EDEK","Kinima Sosialdimokraton EDEK","Movement for Social Democracy EDEK","Movement for Social Democracy EDEK"
"Cyprus",4006,1621,NA,FALSE,TRUE,NA,"KOP","KOP","Kinima Oikologon Perivallontiston","Kinima Oikologoi Perivallontistoi","Ecological and Environmental Movement","Ecological and Environmental Movement"
"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
